"Events","phoneNumber"
"[{""EventType"":""Ported"",""LastChangedDate"":""2006-02-20T21:43:00Z""},{""EventType"":""DeviceChange"",""LastChangedDate"":""2021-04-22T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2021-04-21T23:59:59Z""}]","65404145141"
"[{""EventType"":""Ported"",""LastChangedDate"":""2021-03-20T21:46:01Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2021-03-20T21:46:01Z""}]","65414616151"
"[{""EventType"":""DeviceChange"",""LastChangedDate"":""2020-12-15T22:59:32Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2020-12-15T22:59:32Z""}]","65416100164"
"[{""EventType"":""DeviceChange"",""LastChangedDate"":""2020-11-29T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2020-11-29T23:59:59Z""}]","65431411064"
"[{""EventType"":""DeviceChange"",""LastChangedDate"":""2020-10-09T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2020-01-08T23:59:59Z""}]","65455503131"
"[{""EventType"":""DeviceChange"",""LastChangedDate"":""2020-02-07T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2019-02-09T23:59:59Z""}]","65461114466"
"[{""EventType"":""Ported"",""LastChangedDate"":""2019-11-11T17:16:17Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2019-11-11T17:16:17Z""}]","65461646466"
"[{""EventType"":""DeviceChange"",""LastChangedDate"":""2021-03-31T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2021-03-31T23:59:59Z""}]","65464541610"
"[{""EventType"":""DeviceChange"",""LastChangedDate"":""2020-04-30T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2020-04-30T23:59:59Z""}]","65465556014"
"[{""EventType"":""DeviceChange"",""LastChangedDate"":""2020-04-30T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2020-04-30T23:59:59Z""}]","65465556014"
"[{""EventType"":""DeviceChange"",""LastChangedDate"":""2020-04-30T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2020-04-30T23:59:59Z""}]","65465556014"
"","65501116366"
"","65501116366"
"[{""EventType"":""DeviceChange"",""LastChangedDate"":""2021-01-25T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2018-03-14T13:34:20Z""}]","65504464113"
"[{""EventType"":""DeviceChange"",""LastChangedDate"":""2021-05-07T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2021-05-07T23:59:59Z""}]","65561004034"
"","65561006015"
"","65561011464"
"[{""EventType"":""DeviceChange"",""LastChangedDate"":""2020-02-06T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2020-02-06T23:59:59Z""}]","65561111010"
"","65561461034"
"[{""EventType"":""DeviceChange"",""LastChangedDate"":""2021-01-19T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2021-01-19T23:59:59Z""}]","65564401506"
"[{""EventType"":""DeviceChange"",""LastChangedDate"":""2019-01-15T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2019-01-15T23:59:59Z""}]","65564460446"
"[{""EventType"":""SIMSwap"",""LastChangedDate"":""2021-04-01T23:59:59Z""}]","65601161110"
"","65601161110"
"[{""EventType"":""DeviceChange"",""LastChangedDate"":""2021-04-17T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2021-04-01T23:59:59Z""}]","65601161110"
"","65601161110"
"[{""EventType"":""Ported"",""LastChangedDate"":""2007-11-12T18:16:38Z""}]","65604516643"
"[{""EventType"":""Ported"",""LastChangedDate"":""2021-03-27T18:52:00Z""},{""EventType"":""DeviceChange"",""LastChangedDate"":""2021-03-26T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2021-03-26T23:59:59Z""}]","65605153555"
"","65611114461"
"","65611633463"
"[{""EventType"":""DeviceChange"",""LastChangedDate"":""2020-11-14T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2020-11-14T23:59:59Z""}]","65611634454"
"[{""EventType"":""Ported"",""LastChangedDate"":""2018-07-28T02:35:38Z""},{""EventType"":""DeviceChange"",""LastChangedDate"":""2019-12-02T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2019-12-02T23:59:59Z""}]","65614564663"
"[{""EventType"":""DeviceChange"",""LastChangedDate"":""2021-01-05T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2017-06-20T17:35:24Z""}]","65615164464"
"[{""EventType"":""DeviceChange"",""LastChangedDate"":""2020-02-11T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2020-02-11T23:59:59Z""}]","65616134104"
"[{""EventType"":""DeviceChange"",""LastChangedDate"":""2017-12-18T15:24:43Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2017-12-18T15:24:43Z""}]","65616166646"
"[{""EventType"":""DeviceChange"",""LastChangedDate"":""2021-03-19T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2021-03-19T23:59:59Z""}]","65631611111"
"[{""EventType"":""MSISDNChange"",""LastChangedDate"":""2020-12-15T10:00:00Z""},{""EventType"":""Ported"",""LastChangedDate"":""2020-12-13T20:16:01Z""},{""EventType"":""DeviceChange"",""LastChangedDate"":""2021-01-05T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2021-01-05T23:59:59Z""}]","65633511164"
"[{""EventType"":""DeviceChange"",""LastChangedDate"":""2020-04-12T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2020-04-12T23:59:59Z""}]","65634061155"
"","65641101461"
"","65641161511"
"","65641530131"
"","65641546436"
"[{""EventType"":""DeviceChange"",""LastChangedDate"":""2020-04-08T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2020-04-08T23:59:59Z""}]","65643341363"
"[{""EventType"":""Ported"",""LastChangedDate"":""2011-09-09T14:10:58Z""}]","65643601416"
"[{""EventType"":""DeviceChange"",""LastChangedDate"":""2021-04-05T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2021-04-05T23:59:59Z""}]","65644146141"
"","65644611654"
"","65644611654"
"","65644611654"
"","65644614443"
"[{""EventType"":""DeviceChange"",""LastChangedDate"":""2020-05-05T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2020-05-05T23:59:59Z""}]","65651331163"
"[{""EventType"":""DeviceChange"",""LastChangedDate"":""2020-05-05T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2020-05-05T23:59:59Z""}]","65651331163"
"[{""EventType"":""Ported"",""LastChangedDate"":""2021-01-11T01:06:01Z""},{""EventType"":""DeviceChange"",""LastChangedDate"":""2021-04-08T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2021-01-11T01:06:01Z""}]","65651446166"
"[{""EventType"":""DeviceChange"",""LastChangedDate"":""2019-02-22T19:24:55Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2020-01-12T23:59:59Z""}]","65654161110"
"","65661065614"
"","65661541411"
"[{""EventType"":""MSISDNChange"",""LastChangedDate"":""2020-07-10T22:00:00Z""},{""EventType"":""DeviceChange"",""LastChangedDate"":""2020-04-12T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2020-04-12T23:59:59Z""}]","65661546311"
"[{""EventType"":""DeviceChange"",""LastChangedDate"":""2020-12-12T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2020-12-12T23:59:59Z""}]","65661604616"
"","65664136341"
"[{""EventType"":""Ported"",""LastChangedDate"":""2011-08-25T05:23:02Z""},{""EventType"":""DeviceChange"",""LastChangedDate"":""2021-02-11T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2020-05-12T23:59:59Z""}]","65664151151"
"[{""EventType"":""DeviceChange"",""LastChangedDate"":""2019-01-10T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2019-01-10T23:59:59Z""}]","65664514611"
"[{""EventType"":""Ported"",""LastChangedDate"":""2019-04-26T18:09:13Z""},{""EventType"":""DeviceChange"",""LastChangedDate"":""2021-01-26T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2020-04-26T23:59:59Z""}]","65665431146"
"[{""EventType"":""Ported"",""LastChangedDate"":""2017-11-24T22:10:39Z""},{""EventType"":""DeviceChange"",""LastChangedDate"":""2020-10-13T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2020-10-13T23:59:59Z""}]","65665546611"
"","66011011113"
"[{""EventType"":""Ported"",""LastChangedDate"":""2021-03-29T19:41:00Z""},{""EventType"":""DeviceChange"",""LastChangedDate"":""2021-03-28T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2021-03-28T23:59:59Z""}]","66011030161"
"[{""EventType"":""Ported"",""LastChangedDate"":""2013-02-10T20:01:08Z""},{""EventType"":""DeviceChange"",""LastChangedDate"":""2020-05-04T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2020-05-04T23:59:59Z""}]","66011146165"
"[{""EventType"":""Ported"",""LastChangedDate"":""2020-08-08T20:40:00Z""}]","66011163361"
"","66011341456"
"[{""EventType"":""DeviceChange"",""LastChangedDate"":""2020-11-19T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2020-11-19T23:59:59Z""}]","66011443614"
"[{""EventType"":""Ported"",""LastChangedDate"":""2017-09-19T00:01:34Z""},{""EventType"":""DeviceChange"",""LastChangedDate"":""2021-03-17T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2021-03-17T23:59:59Z""}]","66011615064"
"[{""EventType"":""Ported"",""LastChangedDate"":""2016-05-12T01:05:59Z""},{""EventType"":""DeviceChange"",""LastChangedDate"":""2019-12-10T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2019-12-10T23:59:59Z""}]","66011644163"
"[{""EventType"":""Ported"",""LastChangedDate"":""2017-08-10T15:38:03Z""},{""EventType"":""DeviceChange"",""LastChangedDate"":""2018-03-31T15:21:19Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2018-03-31T15:21:19Z""}]","66013013511"
"[{""EventType"":""DeviceChange"",""LastChangedDate"":""2020-02-03T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2020-02-03T23:59:59Z""}]","66014046164"
"[{""EventType"":""Ported"",""LastChangedDate"":""2019-10-17T19:32:15Z""},{""EventType"":""DeviceChange"",""LastChangedDate"":""2019-10-26T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2019-10-26T23:59:59Z""}]","66014131111"
"[{""EventType"":""DeviceChange"",""LastChangedDate"":""2021-04-08T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2021-04-08T23:59:59Z""}]","66014161511"
"[{""EventType"":""Ported"",""LastChangedDate"":""2017-04-29T21:02:31Z""},{""EventType"":""DeviceChange"",""LastChangedDate"":""2021-01-04T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2017-04-29T21:02:31Z""}]","66014336131"
"","66014511141"
"[{""EventType"":""MSISDNChange"",""LastChangedDate"":""2021-01-02T10:00:00Z""},{""EventType"":""DeviceChange"",""LastChangedDate"":""2019-01-28T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2021-03-31T23:59:59Z""}]","66014614634"
"[{""EventType"":""Ported"",""LastChangedDate"":""2003-12-05T11:34:27Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2021-03-26T23:59:59Z""}]","66015013151"
"[{""EventType"":""Ported"",""LastChangedDate"":""2018-07-18T00:11:07Z""},{""EventType"":""DeviceChange"",""LastChangedDate"":""2020-02-14T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2020-02-14T23:59:59Z""}]","66015140666"
"","66031411111"
"","66034461466"
"[{""EventType"":""MSISDNChange"",""LastChangedDate"":""2016-08-16T05:00:00Z""},{""EventType"":""DeviceChange"",""LastChangedDate"":""2020-01-24T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2020-01-24T23:59:59Z""}]","66061003646"
"[{""EventType"":""Ported"",""LastChangedDate"":""2014-10-09T18:07:51Z""}]","66061111411"
"[{""EventType"":""DeviceChange"",""LastChangedDate"":""2020-05-16T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2020-05-16T23:59:59Z""}]","66061111411"
"[{""EventType"":""Ported"",""LastChangedDate"":""2019-05-04T23:45:14Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2019-05-04T23:45:14Z""}]","66061415405"
"[{""EventType"":""DeviceChange"",""LastChangedDate"":""2021-02-11T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2020-05-12T23:59:59Z""}]","66064066511"
"[{""EventType"":""DeviceChange"",""LastChangedDate"":""2021-03-19T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2021-03-19T23:59:59Z""}]","66064106441"
"[{""EventType"":""Ported"",""LastChangedDate"":""2019-03-08T22:15:04Z""},{""EventType"":""DeviceChange"",""LastChangedDate"":""2020-10-30T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2019-04-24T23:59:59Z""}]","66064110633"
"[{""EventType"":""Ported"",""LastChangedDate"":""2018-12-24T20:32:34Z""},{""EventType"":""DeviceChange"",""LastChangedDate"":""2020-04-21T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2021-03-22T23:59:59Z""}]","66064150614"
"[{""EventType"":""Ported"",""LastChangedDate"":""2019-09-25T23:12:13Z""},{""EventType"":""DeviceChange"",""LastChangedDate"":""2020-01-16T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2020-01-16T23:59:59Z""}]","66064165541"
"","66064301413"
"[{""EventType"":""Ported"",""LastChangedDate"":""2020-01-26T20:46:18Z""},{""EventType"":""DeviceChange"",""LastChangedDate"":""2019-11-22T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2021-04-25T23:59:59Z""}]","66064346545"
"[{""EventType"":""DeviceChange"",""LastChangedDate"":""2021-04-25T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2021-04-25T23:59:59Z""}]","66064516401"
"","66064541616"
"","66065316511"
"[{""EventType"":""DeviceChange"",""LastChangedDate"":""2020-02-10T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2020-02-10T23:59:59Z""}]","66101011344"
"","66103151166"
"","66103161656"
"[{""EventType"":""Ported"",""LastChangedDate"":""2011-09-19T18:50:03Z""},{""EventType"":""DeviceChange"",""LastChangedDate"":""2020-12-15T00:47:07Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2020-12-15T00:47:07Z""}]","66131611531"
"[{""EventType"":""Ported"",""LastChangedDate"":""2017-09-10T12:53:09Z""}]","66131614404"
"[{""EventType"":""Ported"",""LastChangedDate"":""2017-09-10T12:53:09Z""}]","66131614404"
"[{""EventType"":""Ported"",""LastChangedDate"":""2017-09-10T12:53:09Z""}]","66131614404"
"[{""EventType"":""DeviceChange"",""LastChangedDate"":""2020-01-09T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2020-01-09T23:59:59Z""}]","66133164615"
"[{""EventType"":""Ported"",""LastChangedDate"":""2020-12-08T21:27:01Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2020-12-08T21:27:01Z""}]","66134615100"
"[{""EventType"":""Ported"",""LastChangedDate"":""2019-09-30T18:20:13Z""}]","66134650411"
"[{""EventType"":""DeviceChange"",""LastChangedDate"":""2021-03-29T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2021-03-29T23:59:59Z""}]","66144600114"
"","66144646446"
"[{""EventType"":""Ported"",""LastChangedDate"":""2020-11-27T22:23:00Z""},{""EventType"":""DeviceChange"",""LastChangedDate"":""2019-09-06T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2020-11-27T22:23:00Z""}]","66155110111"
"[{""EventType"":""DeviceChange"",""LastChangedDate"":""2018-06-22T20:26:07Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2018-06-22T20:26:07Z""}]","66161043101"
"","66161161463"
"","66161346134"
"[{""EventType"":""Ported"",""LastChangedDate"":""2018-03-25T01:00:58Z""},{""EventType"":""DeviceChange"",""LastChangedDate"":""2020-12-30T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2020-12-07T23:59:59Z""}]","66161460410"
"[{""EventType"":""Ported"",""LastChangedDate"":""2008-01-10T19:08:19Z""}]","66161616301"
"[{""EventType"":""Ported"",""LastChangedDate"":""2019-12-05T02:08:20Z""},{""EventType"":""DeviceChange"",""LastChangedDate"":""2021-01-19T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2019-12-05T02:08:20Z""}]","66161616461"
"[{""EventType"":""Ported"",""LastChangedDate"":""2019-12-25T04:58:21Z""},{""EventType"":""DeviceChange"",""LastChangedDate"":""2021-04-11T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2019-12-25T04:58:21Z""}]","66163063411"
"[{""EventType"":""DeviceChange"",""LastChangedDate"":""2018-05-08T20:24:15Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2018-05-08T20:24:15Z""}]","66164501601"
"[{""EventType"":""Ported"",""LastChangedDate"":""2020-08-20T21:14:00Z""},{""EventType"":""DeviceChange"",""LastChangedDate"":""2021-01-28T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2020-08-20T21:14:00Z""}]","66166114146"
"","66166166344"
"[{""EventType"":""Ported"",""LastChangedDate"":""2019-04-22T00:55:12Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2019-04-22T00:55:12Z""}]","66301164611"
"","66301463653"
"[{""EventType"":""MSISDNChange"",""LastChangedDate"":""2014-01-20T05:00:00Z""},{""EventType"":""DeviceChange"",""LastChangedDate"":""2020-05-12T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2020-05-12T23:59:59Z""}]","66304111111"
"[{""EventType"":""DeviceChange"",""LastChangedDate"":""2021-04-24T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2021-04-24T23:59:59Z""}]","66304115445"
"","66311144610"
"[{""EventType"":""Ported"",""LastChangedDate"":""2019-10-21T20:12:15Z""},{""EventType"":""DeviceChange"",""LastChangedDate"":""2020-01-23T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2020-01-23T23:59:59Z""}]","66311441414"
"[{""EventType"":""DeviceChange"",""LastChangedDate"":""2021-04-07T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2021-04-07T23:59:59Z""}]","66311611415"
"[{""EventType"":""Ported"",""LastChangedDate"":""2012-09-08T01:17:33Z""},{""EventType"":""DeviceChange"",""LastChangedDate"":""2021-03-20T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2021-03-20T23:59:59Z""}]","66316164506"
"[{""EventType"":""Ported"",""LastChangedDate"":""2019-10-07T16:00:14Z""}]","66343156416"
"[{""EventType"":""MSISDNChange"",""LastChangedDate"":""2018-07-10T09:00:00Z""},{""EventType"":""DeviceChange"",""LastChangedDate"":""2020-10-04T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2019-03-16T23:59:59Z""}]","66346136446"
"","66361103016"
"[{""EventType"":""Ported"",""LastChangedDate"":""2014-11-25T20:03:55Z""}]","66364100611"
"","66411041141"
"[{""EventType"":""DeviceChange"",""LastChangedDate"":""2020-03-16T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2020-03-16T23:59:59Z""}]","66411154535"
"[{""EventType"":""Ported"",""LastChangedDate"":""2019-12-15T00:14:20Z""},{""EventType"":""DeviceChange"",""LastChangedDate"":""2020-04-28T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2019-12-15T00:14:20Z""}]","66411356346"
"[{""EventType"":""Ported"",""LastChangedDate"":""2020-10-25T19:45:00Z""},{""EventType"":""DeviceChange"",""LastChangedDate"":""2021-04-05T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2020-10-25T19:45:00Z""}]","66414114465"
"[{""EventType"":""DeviceChange"",""LastChangedDate"":""2021-03-10T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2021-03-10T23:59:59Z""}]","66414143465"
"[{""EventType"":""Ported"",""LastChangedDate"":""2021-04-03T23:59:00Z""},{""EventType"":""DeviceChange"",""LastChangedDate"":""2021-04-04T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2021-04-03T23:59:00Z""}]","66414436105"
"[{""EventType"":""DeviceChange"",""LastChangedDate"":""2021-02-05T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2021-02-05T23:59:59Z""}]","66414466661"
"[{""EventType"":""MSISDNChange"",""LastChangedDate"":""2016-05-19T09:00:00Z""},{""EventType"":""DeviceChange"",""LastChangedDate"":""2020-08-07T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2021-05-14T00:00:00Z""}]","66415004540"
"[{""EventType"":""DeviceChange"",""LastChangedDate"":""2020-04-06T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2020-04-06T23:59:59Z""}]","66415140406"
"","66416635411"
"[{""EventType"":""DeviceChange"",""LastChangedDate"":""2021-04-11T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2020-04-02T23:59:59Z""}]","66416666601"
"[{""EventType"":""DeviceChange"",""LastChangedDate"":""2021-03-16T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2021-03-16T23:59:59Z""}]","66443011434"
"[{""EventType"":""DeviceChange"",""LastChangedDate"":""2021-03-16T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2021-03-16T23:59:59Z""}]","66443011434"
"[{""EventType"":""DeviceChange"",""LastChangedDate"":""2021-01-05T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2021-01-05T23:59:59Z""}]","66443116146"
"[{""EventType"":""Ported"",""LastChangedDate"":""2016-11-10T22:07:05Z""},{""EventType"":""DeviceChange"",""LastChangedDate"":""2021-02-11T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2020-05-12T23:59:59Z""}]","66444335464"
"[{""EventType"":""Ported"",""LastChangedDate"":""2014-12-23T06:40:06Z""},{""EventType"":""DeviceChange"",""LastChangedDate"":""2021-03-17T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2020-01-08T23:59:59Z""}]","66445100665"
"[{""EventType"":""Ported"",""LastChangedDate"":""2017-10-09T17:57:34Z""},{""EventType"":""DeviceChange"",""LastChangedDate"":""2020-04-10T18:37:10Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2021-01-11T08:50:37Z""}]","66451141350"
"[{""EventType"":""DeviceChange"",""LastChangedDate"":""2019-08-16T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2018-11-14T23:59:59Z""}]","66451156051"
"[{""EventType"":""Ported"",""LastChangedDate"":""2009-03-31T18:07:04Z""}]","66454166111"
"[{""EventType"":""Ported"",""LastChangedDate"":""2018-07-16T14:41:06Z""}]","66454641411"
"[{""EventType"":""Ported"",""LastChangedDate"":""2014-11-29T23:19:17Z""}]","66454661136"
"[{""EventType"":""Ported"",""LastChangedDate"":""2020-05-31T03:04:45Z""},{""EventType"":""DeviceChange"",""LastChangedDate"":""2021-01-23T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2020-05-31T03:04:45Z""}]","66461061141"
"[{""EventType"":""Ported"",""LastChangedDate"":""2018-12-09T21:02:33Z""},{""EventType"":""DeviceChange"",""LastChangedDate"":""2020-08-01T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2019-10-31T23:59:59Z""}]","66461111161"
"","66461166054"
"[{""EventType"":""Ported"",""LastChangedDate"":""2019-11-22T22:08:18Z""},{""EventType"":""DeviceChange"",""LastChangedDate"":""2020-08-20T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2019-11-22T22:08:18Z""}]","66461413656"
"[{""EventType"":""Ported"",""LastChangedDate"":""2013-08-17T20:27:09Z""}]","66461416614"
"","66463653166"
"","66463653166"
"","66464111646"
"","66464114440"
"[{""EventType"":""DeviceChange"",""LastChangedDate"":""2021-01-16T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2020-04-16T23:59:59Z""}]","66464344141"
"[{""EventType"":""MSISDNChange"",""LastChangedDate"":""2020-09-18T09:00:00Z""},{""EventType"":""DeviceChange"",""LastChangedDate"":""2020-07-09T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2021-01-30T23:59:59Z""}]","66464434111"
"[{""EventType"":""Ported"",""LastChangedDate"":""2011-10-21T03:10:09Z""},{""EventType"":""DeviceChange"",""LastChangedDate"":""2019-10-05T11:47:28Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2019-10-05T11:47:28Z""}]","66464646606"
"[{""EventType"":""Ported"",""LastChangedDate"":""2021-03-23T00:17:01Z""},{""EventType"":""DeviceChange"",""LastChangedDate"":""2021-04-11T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2021-03-23T00:17:01Z""}]","66465100064"
"","66466450015"
"[{""EventType"":""DeviceChange"",""LastChangedDate"":""2020-02-10T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2020-02-10T23:59:59Z""}]","66604155630"
"","66604163160"
"[{""EventType"":""Ported"",""LastChangedDate"":""2008-01-04T19:13:03Z""},{""EventType"":""DeviceChange"",""LastChangedDate"":""2021-01-28T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2021-01-28T23:59:59Z""}]","66604365354"
"[{""EventType"":""Ported"",""LastChangedDate"":""2020-03-13T20:48:45Z""}]","66611016666"
"[{""EventType"":""Ported"",""LastChangedDate"":""2020-05-12T22:17:45Z""}]","66611061161"
"[{""EventType"":""DeviceChange"",""LastChangedDate"":""2019-11-05T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2019-11-05T23:59:59Z""}]","66611114003"
"[{""EventType"":""Ported"",""LastChangedDate"":""2019-03-03T22:25:04Z""},{""EventType"":""DeviceChange"",""LastChangedDate"":""2020-11-24T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2020-11-24T23:59:59Z""}]","66611160416"
"","66611404151"
"","66611404151"
"[{""EventType"":""Ported"",""LastChangedDate"":""2018-08-06T14:53:39Z""}]","66611431153"
"[{""EventType"":""Ported"",""LastChangedDate"":""2021-03-02T22:33:01Z""}]","66611611341"
"[{""EventType"":""DeviceChange"",""LastChangedDate"":""2020-12-15T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2020-12-15T23:59:59Z""}]","66611614430"
"[{""EventType"":""Ported"",""LastChangedDate"":""2011-01-08T22:20:05Z""},{""EventType"":""DeviceChange"",""LastChangedDate"":""2020-05-03T23:59:59Z""},{""EventType"":""SIMSwap"",""LastChangedDate"":""2020-05-03T23:59:59Z""}]","66611631146"
"","66613304141"
"[{""EventType"":""Ported"",""LastChangedDate"":""2015-05-16T15:02:03Z""}]","66613441414"
"[{""EventType"":""Ported"",""LastChangedDate"":""2021-03-22T18:48:01Z""}]","66614115151"
"","66614161563"
